bar,beat,note,chord
1,1,43,C
1,2,43,C
1,3,44,C
1,4,45,C
2,1,47,C
2,2,47,C
2,3,47,C
2,4,47,C
3,1,50,G7
3,2,38,G7
3,3,38,G7
3,4,42,G7
4,1,47,C
4,2,47,C
4,3,47,C
4,4,42,C
5,1,43,C
5,2,43,C
5,3,47,C
5,4,47,C
6,1,47,C
6,2,47,C
6,3,42,C
6,4,37,C
7,1,38,G7
7,2,38,G7
7,3,50,G7
7,4,38,G7
8,1,43,C
8,2,43,C
8,3,41,C
8,4,37,C
9,1,43,C
9,2,43,C
9,3,42,C
9,4,37,C
10,1,47,C
10,2,47,C
10,3,40,C
10,4,37,C
11,1,37,G7
11,2,43,G7
11,3,38,G7
11,4,38,G7
12,1,38,C
12,2,37,C
12,3,44,C
12,4,44,C
13,1,43,C
13,2,43,C
13,3,42,C
13,4,41,C
14,1,41,C
14,2,41,C
14,3,42,C
14,4,39,C
15,1,38,G7
15,2,51,G7
15,3,50,G7
15,4,38,G7
16,1,43,C
16,2,37,C
16,3,37,C
16,4,41,C
17,1,50,C7
17,2,43,C7
17,3,44,C7
17,4,44,C7
18,1,43,C7
18,2,43,C7
18,3,37,C7
18,4,37,C7
19,1,48,F7
19,2,47,F7
19,3,43,F7
19,4,43,F7
20,1,43,F7
20,2,43,F7
20,3,43,F7
20,4,37,F7
21,1,37,Bb7
21,2,41,Bb7
21,3,42,Bb7
21,4,42,Bb7
22,1,41,Bb7
22,2,41,Bb7
22,3,42,Bb7
22,4,47,Bb7
23,1,47,Ab7
23,2,51,Ab7
23,3,51,Ab7
23,4,40,Ab7
24,1,40,G7
24,2,40,G7
24,3,50,G7
24,4,50,G7
25,1,43,C
25,2,43,C
25,3,44,C
25,4,44,C
26,1,47,C
26,2,47,C
26,3,47,C
26,4,48,C
27,1,39,G7
27,2,38,G7
27,3,50,G7
27,4,42,G7
28,1,42,C
28,2,47,C
28,3,50,C
28,4,45,C
29,1,43,C
29,2,43,C
29,3,44,C
29,4,45,C
30,1,47,C
30,2,47,C
30,3,47,C
30,4,51,C
31,1,40,G7
31,2,51,G7
31,3,50,G7
31,4,50,G7
32,1,43,C
32,2,42,C
32,3,37,C
32,4,50,C
33,1,43,C
33,2,43,C
33,3,44,C
33,4,44,C
34,1,47,C
34,2,47,C
34,3,41,C
34,4,37,C
35,1,43,G7
35,2,43,G7
35,3,41,G7
35,4,41,G7
36,1,47,C
36,2,47,C
36,3,47,C
36,4,37,C
37,1,43,C
37,2,43,C
37,3,33,C
37,4,44,C
38,1,47,C
38,2,47,C
38,3,50,C
38,4,37,C
39,1,51,G7
39,2,38,G7
39,3,50,G7
39,4,50,G7
40,1,43,C
40,2,50,C
40,3,37,C
40,4,37,C
41,1,42,C
41,2,43,C
41,3,44,C
41,4,38,C
42,1,47,C
42,2,47,C
42,3,48,C
42,4,37,C
43,1,37,G7
43,2,37,G7
43,3,38,G7
43,4,37,G7
44,1,38,C
44,2,38,C
44,3,38,C
44,4,37,C
45,1,43,C
45,2,43,C
45,3,43,C
45,4,42,C
46,1,41,C
46,2,41,C
46,3,41,C
46,4,38,C
47,1,38,G7
47,2,51,G7
47,3,51,G7
47,4,38,G7
48,1,43,C
48,2,43,C
48,3,43,C
48,4,50,C
49,1,43,C7
49,2,43,C7
49,3,38,C7
49,4,38,C7
50,1,37,C7
50,2,37,C7
50,3,38,C7
50,4,37,C7
51,1,37,F7
51,2,38,F7
51,3,37,F7
51,4,43,F7
52,1,37,F7
52,2,37,F7
52,3,37,F7
52,4,37,F7
53,1,37,Bb7
53,2,38,Bb7
53,3,38,Bb7
53,4,37,Bb7
54,1,38,Bb7
54,2,37,Bb7
54,3,37,Bb7
54,4,44,Bb7
55,1,38,Ab7
55,2,40,Ab7
55,3,38,Ab7
55,4,38,Ab7
56,1,38,G7
56,2,38,G7
56,3,50,G7
56,4,44,G7
57,1,43,C
57,2,43,C
57,3,41,C
57,4,41,C
58,1,47,C
58,2,47,C
58,3,37,C
58,4,48,C
59,1,42,G7
59,2,47,G7
59,3,50,G7
59,4,50,G7
60,1,38,C
60,2,50,C
60,3,38,C
60,4,38,C
61,1,43,C
61,2,43,C
61,3,43,C
61,4,45,C
62,1,47,C
62,2,47,C
62,3,47,C
62,4,38,C
63,1,38,G7
63,2,40,G7
63,3,38,G7
63,4,38,G7
64,1,43,C
64,2,50,C
64,3,37,C
64,4,50,C
65,1,43,NC
