bar,beat,note,chord
1,1,41,Bb7
1,2,50,Bb7
1,3,50,Bb7
1,4,51,Bb7
2,1,47,Eb7
2,2,48,Eb7
2,3,50,Eb7
2,4,50,Eb7
3,1,42,Bb7
3,2,47,Bb7
3,3,48,Bb7
3,4,37,Bb7
4,1,50,Bb7
4,2,51,Bb7
4,3,50,Bb7
4,4,51,Bb7
5,1,50,Eb7
5,2,50,Eb7
5,3,50,Eb7
5,4,50,Eb7
6,1,42,Eb7
6,2,44,Eb7
6,3,42,Eb7
6,4,38,Eb7
7,1,38,Bb7
7,2,50,Bb7
7,3,50,Bb7
7,4,38,Bb7
8,1,38,D-7
8,2,50,D-7
8,3,50,G7
8,4,50,G7
9,1,43,C7
9,2,45,C7
9,3,51,C7
9,4,50,C7
10,1,51,F7
10,2,51,F7
10,3,37,F7
10,4,48,F7
11,1,50,Bb7
11,2,50,Bb7
11,3,50,Bb7
11,4,51,Bb7
12,1,47,F7
12,2,48,F7
12,3,50,F7
12,4,50,F7
13,1,50,Bb7
13,2,47,Bb7
13,3,48,Bb7
13,4,44,Bb7
14,1,45,Eb7
14,2,41,Eb7
14,3,42,Eb7
14,4,48,Eb7
15,1,41,Bb7
15,2,38,Bb7
15,3,50,Bb7
15,4,51,Bb7
16,1,37,Bb7
16,2,51,Bb7
16,3,50,Bb7
16,4,51,Bb7
17,1,47,Eb7
17,2,50,Eb7
17,3,50,Eb7
17,4,42,Eb7
18,1,50,Eb7
18,2,50,Eb7
18,3,50,Eb7
18,4,44,Eb7
19,1,37,Bb7
19,2,48,Bb7
19,3,50,Bb7
19,4,50,Bb7
20,1,50,D-7
20,2,50,D-7
20,3,51,G7
20,4,47,G7
21,1,42,C7
21,2,50,C7
21,3,50,C7
21,4,41,C7
22,1,50,F7
22,2,48,F7
22,3,37,F7
22,4,37,F7
23,1,50,Bb7
23,2,37,Bb7
23,3,50,Bb7
23,4,51,Bb7
24,1,47,F7
24,2,48,F7
24,3,50,F7
24,4,50,F7
25,1,41,Bb7
25,2,42,Bb7
25,3,42,Bb7
25,4,38,Bb7
26,1,38,Eb7
26,2,39,Eb7
26,3,51,Eb7
26,4,42,Eb7
27,1,50,Bb7
27,2,50,Bb7
27,3,50,Bb7
27,4,51,Bb7
28,1,37,Bb7
28,2,51,Bb7
28,3,50,Bb7
28,4,51,Bb7
29,1,51,Eb7
29,2,50,Eb7
29,3,50,Eb7
29,4,50,Eb7
30,1,50,Eb7
30,2,41,Eb7
30,3,51,Eb7
30,4,44,Eb7
31,1,42,Bb7
31,2,38,Bb7
31,3,38,Bb7
31,4,50,Bb7
32,1,50,D-7
32,2,51,D-7
32,3,45,G7
32,4,44,G7
33,1,44,C7
33,2,38,C7
33,3,51,C7
33,4,50,C7
34,1,51,F7
34,2,51,F7
34,3,37,F7
34,4,48,F7
35,1,50,Bb7
35,2,50,Bb7
35,3,50,Bb7
35,4,51,Bb7
36,1,47,F7
36,2,48,F7
36,3,50,F7
36,4,50,F7
37,1,41,Bb7
37,2,47,Bb7
37,3,48,Bb7
37,4,37,Bb7
38,1,50,Eb7
38,2,51,Eb7
38,3,50,Eb7
38,4,51,Eb7
39,1,41,Bb7
39,2,37,Bb7
39,3,50,Bb7
39,4,51,Bb7
40,1,41,Bb7
40,2,51,Bb7
40,3,50,Bb7
40,4,51,Bb7
41,1,50,Eb7
41,2,50,Eb7
41,3,50,Eb7
41,4,50,Eb7
42,1,50,Eb7
42,2,41,Eb7
42,3,42,Eb7
42,4,42,Eb7
43,1,38,Bb7
43,2,38,Bb7
43,3,38,Bb7
43,4,50,Bb7
44,1,50,D-7
44,2,51,D-7
44,3,45,G7
44,4,44,G7
45,1,43,C7
45,2,45,C7
45,3,42,C7
45,4,50,C7
46,1,51,F7
46,2,37,F7
46,3,37,F7
46,4,48,F7
47,1,41,Bb7
47,2,37,Bb7
47,3,50,Bb7
47,4,48,Bb7
48,1,50,F7
48,2,50,F7
48,3,50,F7
48,4,50,F7
49,1,41,Bb7
49,2,38,Bb7
49,3,50,Bb7
49,4,51,Bb7
50,1,48,Eb7
50,2,50,Eb7
50,3,50,Eb7
50,4,37,Eb7
51,1,41,Bb7
51,2,50,Bb7
51,3,50,Bb7
51,4,51,Bb7
52,1,40,Bb7
52,2,51,Bb7
52,3,50,Bb7
52,4,51,Bb7
53,1,42,Eb7
53,2,50,Eb7
53,3,50,Eb7
53,4,50,Eb7
54,1,50,Eb7
54,2,50,Eb7
54,3,50,Eb7
54,4,50,Eb7
55,1,50,Bb7
55,2,41,Bb7
55,3,50,Bb7
55,4,50,Bb7
56,1,51,D-7
56,2,50,D-7
56,3,51,G7
56,4,47,G7
57,1,42,C7
57,2,50,C7
57,3,50,C7
57,4,41,C7
58,1,50,F7
58,2,48,F7
58,3,37,F7
58,4,37,F7
59,1,41,Bb7
59,2,50,Bb7
59,3,50,Bb7
59,4,51,Bb7
60,1,47,F7
60,2,43,F7
60,3,48,F7
60,4,42,F7
61,1,41,Bb7
61,2,43,Bb7
