bar,beat,note,chord
70,3,42,F79#
70,4,47,F79#
71,1,42,F79#
71,2,42,F79#
71,3,43,F79#
71,4,42,F79#
72,1,37,F79#
72,2,37,F79#
72,3,41,F79#
72,4,41,F79#
73,1,48,F79#
73,2,42,F79#
73,3,42,F79#
73,4,42,F79#
74,1,37,F79#
74,2,42,F79#
74,3,42,F79#
74,4,42,F79#
75,1,37,F79#
75,2,37,F79#
75,3,42,F79#
75,4,42,F79#
76,1,48,F79#
76,2,37,F79#
76,3,49,F79#
76,4,48,F79#
77,1,48,F79#
77,2,48,F79#
77,3,42,F79#
77,4,42,F79#
78,1,37,F79#
78,2,43,F79#
78,3,42,F79#
78,4,37,F79#
79,1,48,F79#
79,2,48,F79#
79,3,43,F79#
79,4,43,F79#
80,1,37,F79#
80,2,37,F79#
80,3,49,F79#
80,4,47,F79#
81,1,49,F79#
81,2,48,F79#
81,3,43,F79#
81,4,42,F79#
82,1,37,F79#
82,2,42,F79#
82,3,42,F79#
82,4,48,F79#
83,1,48,F79#
83,2,41,F79#
83,3,42,F79#
83,4,42,F79#
84,1,37,F79#
84,2,37,F79#
84,3,42,F79#
84,4,47,F79#
85,1,48,F79#
85,2,38,F79#
85,3,42,F79#
85,4,37,F79#
86,1,37,F79#
86,2,41,F79#
86,3,42,F79#
86,4,48,F79#
87,1,48,F79#
87,2,37,F79#
87,3,38,F79#
87,4,41,F79#
88,1,37,F79#
88,2,49,F79#
88,3,42,F79#
88,4,42,F79#
89,1,37,F79#
89,2,37,F79#
89,3,37,F79#
89,4,42,F79#
90,1,37,F79#
90,2,43,F79#
90,3,34,F79#
90,4,47,F79#
91,1,48,F79#
91,2,37,F79#
91,3,42,F79#
91,4,42,F79#
92,1,37,F79#
92,2,42,F79#
92,3,49,F79#
92,4,47,F79#
93,1,48,F79#
93,2,37,F79#
93,3,42,F79#
93,4,41,F79#
94,1,42,F79#
94,2,41,F79#
94,3,48,F79#
94,4,48,F79#
95,1,37,F79#
95,2,42,F79#
95,3,37,F79#
95,4,42,F79#
96,1,37,F79#
96,2,37,F79#
96,3,37,F79#
96,4,48,F79#
97,1,49,F79#
97,2,38,F79#
97,3,37,F79#
97,4,43,F79#
98,1,37,F79#
98,2,41,F79#
98,3,42,F79#
98,4,47,F79#
99,1,48,F79#
99,2,41,F79#
99,3,42,F79#
99,4,47,F79#
100,1,42,F79#
100,2,45,F79#
100,3,44,F79#
100,4,42,F79#
101,1,41,F79#
101,2,48,F79#
101,3,42,F79#
101,4,42,F79#
102,1,37,F79#
102,2,43,F79#
102,3,41,F79#
102,4,48,F79#
103,1,37,F79#
103,2,37,F79#
103,3,42,F79#
103,4,42,F79#
104,1,37,F79#
104,2,37,F79#
104,3,37,F79#
104,4,42,F79#
105,1,48,F79#
105,2,41,F79#
105,3,42,F79#
105,4,42,F79#
106,1,37,F79#
106,2,42,F79#
106,3,42,F79#
106,4,42,F79#
107,1,48,F79#
107,2,48,F79#
107,3,37,F79#
107,4,41,F79#
