bar,beat,note,chord
1,1,42,F79#
1,2,42,F79#
1,3,43,F79#
1,4,42,F79#
2,1,42,F79#
2,2,48,F79#
2,3,41,F79#
2,4,43,F79#
3,1,42,F79#
3,2,42,F79#
3,3,42,F79#
3,4,47,F79#
4,1,48,F79#
4,2,48,F79#
4,3,42,F79#
4,4,43,F79#
5,1,42,F79#
5,2,43,F79#
5,3,43,F79#
5,4,47,F79#
6,1,47,F79#
6,2,48,F79#
6,3,42,F79#
6,4,43,F79#
7,1,42,F79#
7,2,42,F79#
7,3,43,F79#
7,4,47,F79#
8,1,47,F79#
8,2,48,F79#
8,3,41,F79#
8,4,42,F79#
9,1,41,F79#
9,2,42,F79#
9,3,42,F79#
9,4,42,F79#
10,1,47,F79#
10,2,47,F79#
10,3,42,F79#
10,4,42,F79#
11,1,42,F79#
11,2,42,F79#
11,3,42,F79#
11,4,47,F79#
12,1,47,F79#
12,2,47,F79#
12,3,42,F79#
12,4,42,F79#
13,1,41,F79#
13,2,41,F79#
13,3,42,F79#
13,4,42,F79#
14,1,47,F79#
14,2,48,F79#
14,3,42,F79#
14,4,43,F79#
15,1,42,F79#
15,2,41,F79#
15,3,42,F79#
15,4,41,F79#
16,1,41,F79#
16,2,41,F79#
16,3,41,F79#
16,4,42,F79#
17,1,41,F79#
17,2,41,F79#
17,3,42,F79#
17,4,42,F79#
18,1,42,F79#
18,2,41,F79#
18,3,42,F79#
18,4,43,F79#
19,1,41,F79#
19,2,41,F79#
19,3,42,F79#
19,4,42,F79#
20,1,42,F79#
20,2,42,F79#
20,3,37,F79#
20,4,43,F79#
21,1,42,F79#
21,2,41,F79#
21,3,42,F79#
21,4,42,F79#
22,1,41,F79#
22,2,41,F79#
22,3,42,F79#
22,4,43,F79#
23,1,41,F79#
23,2,41,F79#
23,3,42,F79#
23,4,42,F79#
24,1,42,F79#
24,2,42,F79#
24,3,48,F79#
24,4,42,F79#
25,1,41,F79#
25,2,41,F79#
25,3,42,F79#
25,4,42,F79#
26,1,42,F79#
26,2,47,F79#
26,3,41,F79#
26,4,42,F79#
27,1,41,F79#
27,2,42,F79#
27,3,42,F79#
27,4,42,F79#
28,1,41,F79#
28,2,41,F79#
28,3,41,F79#
28,4,43,F79#
29,1,42,F79#
29,2,42,F79#
29,3,41,F79#
29,4,42,F79#
30,1,42,F79#
30,2,42,F79#
30,3,37,F79#
30,4,43,F79#
31,1,42,F79#
31,2,42,F79#
31,3,42,F79#
31,4,42,F79#
32,1,42,F79#
32,2,41,F79#
32,3,42,F79#
32,4,37,F79#
33,1,41,F79#
33,2,41,F79#
33,3,42,F79#
33,4,42,F79#
34,1,39,F79#
34,2,37,F79#
34,3,37,F79#
34,4,38,F79#
35,1,37,F79#
35,2,37,F79#
35,3,37,F79#
35,4,42,F79#
36,1,42,F79#
36,2,41,F79#
36,3,41,F79#
36,4,48,F79#
37,1,37,F79#
37,2,41,F79#
37,3,37,F79#
37,4,41,F79#
38,1,42,F79#
38,2,48,F79#
38,3,41,F79#
38,4,41,F79#
39,1,43,F79#
39,2,41,F79#
39,3,43,F79#
39,4,42,F79#
40,1,41,F79#
40,2,41,F79#
40,3,42,F79#
40,4,42,F79#
41,1,41,F79#
41,2,42,F79#
41,3,42,F79#
41,4,41,F79#
42,1,48,F79#
42,2,48,F79#
42,3,37,F79#
42,4,41,F79#
43,1,42,F79#
43,2,41,F79#
43,3,42,F79#
43,4,47,F79#
44,1,47,F79#
44,2,47,F79#
44,3,41,F79#
44,4,48,F79#
45,1,43,F79#
45,2,42,F79#
45,3,43,F79#
45,4,42,F79#
46,1,41,F79#
46,2,42,F79#
46,3,41,F79#
46,4,38,F79#
47,1,42,F79#
47,2,41,F79#
47,3,42,F79#
47,4,47,F79#
48,1,41,F79#
48,2,41,F79#
48,3,41,F79#
48,4,37,F79#
49,1,42,F79#
49,2,41,F79#
49,3,42,F79#
49,4,34,F79#
50,1,42,F79#
50,2,42,F79#
50,3,41,F79#
50,4,41,F79#
51,1,41,F79#
51,2,41,F79#
51,3,41,F79#
51,4,34,F79#
52,1,42,F79#
52,2,42,F79#
52,3,41,F79#
52,4,41,F79#
53,1,41,F79#
53,2,42,F79#
53,3,43,F79#
53,4,42,F79#
